lat, lon, val
37.0564654921,-120.823949807,23
36.9855537415,-120.62625885,6
37.05651,-120.82421,19
37.057457,-120.818287,1
37.05807,-120.82145,37
37.05742,-120.836275,37
37.05653,-120.82588,96
36.9861849,-120.6283766,1
37.0741196,-120.8355713,5
37.0714874,-120.835204,7
36.9854399,-120.63748,1
37.0568151,-120.83728,32
36.98574,-120.63213,2
37.057353671,-120.833177956,25
37.0575256348,-120.833992004,11
37.0828818,-120.4735796,2
37.0551616342,-120.834103832,25
37.05652,-120.82345,27
37.057001,-120.836812,23
37.057325395,-120.822796571,36
37.0565491,-120.8251801,12
36.9854399,-120.63748,1
37.1880736627,-120.471455837,1
37.0738752905,-120.835154817,2
37.136419639,-120.492001846,1
37.0570705086,-120.823925212,17
32.7913799,-115.69283,41
32.78063,-115.55306,207
32.8249799808,-115.573239885,38
32.7959403992,-115.57649231,78
32.79069,-115.69108,8
32.792628,-115.5624478,64
32.8470342,-115.5700849,71
32.8160874542,-115.569385886,77
32.7992734362,-115.571532908,60
32.7968902588,-115.570373535,86
32.791636,-115.573017,39
32.766388,-115.529151,80
32.723229602,-115.602411926,79
32.7776841045,-115.552323552,77
32.777589,-115.571304,49
32.7915537395,-115.564317822,51
32.6443649,-115.4893217,50
32.7806282043,-115.552734375,37
32.6654751,-115.495784,6
32.8436105139,-115.568256313,50
32.84212,-115.56832,54
32.78217,-115.55132,56
32.7866,-115.55217,38
32.7715492249,-115.552818298,63
32.847941,-115.5700949,13
32.69355,-115.49548,12
32.7305079,-115.4984416,15
32.666846,-115.487127,40
32.80628,-115.57054,22
32.78708,-115.55216,5
32.6796467824,-115.497719222,25
32.79439,-115.57049,206
32.8480156637,-115.569648182,15
32.66702,-115.49037,35
32.77222,-115.55542,92
32.7962,-115.56639,7
32.8356108008,-115.571944762,24
32.82622,-115.57903,26
32.84728,-115.57025,29
32.8085752,-115.5703145,10
32.6735725403,-115.500274658,30
32.8149544,-115.5711199,37
32.8249799,-115.57324,8
32.7915196977,-115.57097664,63
32.8261000647,-115.568899225,24
32.7791748271,-115.552950052,12
32.7758107327,-115.551852956,52
32.76659,-115.530761,22
32.7792516348,-115.553011372,5
32.7958817181,-115.582150081,12
37.01677,-119.4004828,21
37.0667809,-119.3571531,20
36.762241,-119.139213,14
36.74218,-119.24377,72
37.068887651,-119.157702774,7
36.9612265581,-119.445676315,23
36.7544262524,-119.170467699,3
36.74414,-119.23181,2
36.778261,-119.4179324,133
36.753231,-119.232841,1
37.2551002502,-119.617523193,2
36.7783,-119.418,1
36.7719535828,-119.40511322,7
36.7234077402,-119.601039621,11
36.7539071292,-119.175338298,5
37.0525299641,-119.475080331,1
36.74067,-119.78576,1
36.778261,-119.4179324,1
37.03063,-119.44509,2
36.8102,-119.3811,1
36.740542098,-119.247869529,1
33.73953,-117.86771,10
37.8730846,-122.4567284,402
37.8681399,-122.49766,1970
37.8637241488,-122.491174439,1153
37.8732,-122.45697,120
37.8686903295,-122.501987684,1319
37.87369,-122.45662,215
37.855457,-122.478966,709
37.8728207589,-122.456399479,1076
37.85966,-122.48642,520
37.85915,-122.48679,210
37.87394,-122.45885,261
37.8743186,-122.4567929,365
37.8599260569,-122.485686003,175
37.8680293105,-122.434429947,70
37.855213,-122.478827,772
37.85472,-122.47911,170
37.862074,-122.494714,784
37.85839,-122.48523,238
37.8752746582,-122.459953308,67
37.85855,-122.4838,45
37.87315,-122.50614,260
37.873923,-122.455184,161
37.8585,-122.48595,1359
37.8582356125,-122.484718859,315
37.85359,-122.47861,714
37.87527,-122.45995,90
37.85729,-122.4813,204
37.86858,-122.50317,256
37.8686065674,-122.501785278,75
37.8731384279,-122.45556965,770
37.873239,-122.455758,156
37.853994,-122.478663,686
37.858530003,-122.483960129,72
37.8732951095,-122.505948544,277
37.86858,-122.50317,91
37.86958,-122.49945,181
37.86215,-122.4955,328
37.8564052,-122.4800773,667
37.859727,-122.485075,732
37.859618,-122.484816,781
37.8539296412,-122.479178089,280
37.87298,-122.45579,279
37.8582420349,-122.485145569,341
37.873659,-122.456602,63
37.87368,-122.45788,17
37.8584279,-122.4853139,185
37.8562199736,-122.479899693,322
37.83767,-122.47942,210
37.8593482971,-122.486244202,102
37.859091,-122.4853465,415
37.05055,-122.07372,53
37.0497017683,-122.073138798,10
37.05223,-122.07265,361
37.052249,-122.073646,160
37.052524,-122.072883,168
37.0514573,-122.0734275,191
37.04412,-122.0985,42
37.0438104602,-122.024798132,221
37.0408964307,-122.072458873,288
37.07233,-122.08399,47
37.060598,-122.080013,66
37.0525795101,-122.068007488,72
37.05198,-122.07261,112
37.0529251099,-122.037956238,270
37.087306,-122.089088,300
37.0896263,-122.0888824,11
37.0548511,-122.0743339,165
37.047347,-122.032109,600
37.08985,-122.09222,223
37.04826,-122.03168,119
37.0502330425,-122.028549707,3
37.0513642751,-122.076376489,76
37.0897787,-122.0906478,130
37.0517141372,-122.069595382,18
37.08777,-122.08764,100
37.0458574,-122.0277845,55
37.0463083277,-122.026303156,145
37.0517932624,-122.073305547,117
37.0416951422,-122.025242038,48
37.047347,-122.032109,142
37.0464155,-122.0294372,212
37.052112,-122.06931,14
37.0442090532,-122.024876494,134
37.04412,-122.0985,3
37.04816729,-122.02757019,120
37.07233,-122.08399,8
37.043749472,-122.024986586,162
37.03584,-122.02488,26
37.085094,-122.04763,9
37.04085,-122.0248,31
37.046138,-122.026423,50
37.047364,-122.026623,58
37.0530612941,-122.069256486,27
37.0855839723,-122.085227966,52
37.0446893,-122.0266333,119
37.053008,-122.069261,47
37.0528583069,-122.068804374,37
37.08908,-122.09188,9
37.0453852196,-122.028686667,43
37.0444956359,-122.027108984,128
39.2024980185,-121.060904696,62
39.198623,-121.058959,80
39.230417,-121.047156,220
39.2335056687,-121.035770103,44
39.220152,-121.062151,295
39.21583,-121.05901,303
39.2167806,-121.0620445,72
39.22707,-121.0536,149
39.21941,-121.06187,62
39.20199,-121.06361,56
39.216866926,-121.063198787,26
39.2241422089,-121.053688601,13
39.215125,-121.0537943,48
39.1973120598,-121.011185618,32
39.1994479,-121.0629486,28
39.218914032,-121.063453674,257
39.2346944101,-121.0406877,81
39.2187613249,-121.062908694,168
39.2367599,-121.03701,70
39.20183,-121.06361,72
39.2307188,-121.0479106,30
39.21935,-121.06256,105
39.23459,-121.03397,66
39.217338562,-121.062156677,44
39.2196799,-121.0631,113
39.19869,-121.06234,20
39.21609,-121.05993,27
39.206611,-121.060531,36
39.21935,-121.06382,192
39.21818,-121.0605,25
39.2358897,-121.0334747,100
39.2186775208,-121.062683105,71
39.2369249,-121.0337943,33
39.2173899151,-121.061439849,41
39.2157154,-121.0581659,85
39.21969,-121.06132,58
39.23492,-121.05342,100
39.2189,-121.06219,58
39.217723,-121.062785,30
39.217605,-121.061584,66
39.2169812,-121.0632731,55
39.21969,-121.06148,222
39.2172593809,-121.063107604,48
39.198623,-121.058959,64
39.2201385498,-121.058586121,259
39.2321018722,-121.038086299,31
39.2189654,-121.0633213,47
39.2194671631,-121.063522339,126
39.2335103869,-121.03575225,8
39.21931,-121.0622,7
34.74407,-117.33556,36
34.7319493672,-117.326688766,23
34.70491,-117.33549,57
34.74515,-117.34212,16
34.7444383,-117.335021,51
34.74515,-117.34212,54
34.7451478419,-117.342740037,4
34.74515,-117.34212,42
34.7445215353,-117.334879156,7
34.731278792,-117.326880544,3
34.7119487,-117.333994,4
34.74515,-117.34212,1
34.4254921851,-117.299589402,15
33.76342,-117.79557,22
34.07318,-118.39626,49
34.993582,-117.542487,103
34.9912558,-117.528847,108
34.9909890092,-117.540653944,41
34.9998512,-117.6504364,41
34.99181,-117.54287,35
34.99181,-117.54287,16
34.99984,-117.64772,9
34.9941225,-117.5808081,25
34.991466,-117.53743,5
35.00424,-117.64938,3
35.0042804138,-117.649462158,1
34.9998855591,-117.649009705,3
34.99999,-117.65135,1
38.249822,-122.964839,44
38.24645,-122.9052,39
38.326406886,-123.040934154,579
38.24648,-122.90456,81
38.24966,-122.96155,8
38.19999,-122.92022,692
38.31844,-122.92521,137
38.31758,-122.92472,246
38.317923,-123.032671,270
38.246479,-122.9045563,92
38.24777,-122.90471,16
38.2984122634,-122.874158174,18
38.3258282,-123.0398269,111
38.324445,-123.039153,84
38.32621,-123.040906,453
38.31387,-122.87676,71
38.3285957,-123.0447565,744
38.318168,-122.92617,124
38.31899,-122.924629,21
38.24777,-122.90471,13
38.31288,-123.02694,120
38.29702,-122.957603,4
38.2421446,-122.9004774,1
38.32497,-123.03931,36
38.246382,-122.905073,4
38.2464065552,-122.90486908,2
38.320634,-123.0350135,6
37.82974,-122.25572,7
38.3142852783,-122.926673889,3
38.3285957,-123.0447565,25
38.1008758545,-122.577209473,9
38.23722,-122.90847,2
38.507296,-122.897356,153
37.7807731628,-122.46421814,10
38.805529286,-123.0172227,27
38.33833,-123.0475,1
38.2917291716,-122.45664382,24
38.260462,-122.441342,74
37.6462315693,-122.413194161,38
38.4335212708,-122.714126587,8
37.769779,-122.4120171,14
37.72223,-122.39239,7
37.6741369458,-122.08422346,44
38.30539,-122.28641,7
37.762785,-122.438532,3
38.4757232666,-121.443367004,33
37.3607916,-121.8991962,5
37.7701034546,-122.446540833,15
37.7850262,-122.4209061,5
37.82947,-122.28757,1
33.74832,-117.86623,21
33.746393,-117.837839,634
33.7478718224,-117.871404849,1097
33.76043,-117.83665,50
33.703365,-117.885763,1709
33.748884,-117.870212,1010
33.747816,-117.865741,2637
33.7493859525,-117.867440207,191
33.70109,-117.86689,35
33.7004579125,-117.887710466,1972
33.6945843833,-117.868662937,1635
33.748321,-117.86623,157
33.7482603819,-117.86620656,609
33.76081,-117.83892,4
33.7163848877,-117.877250671,885
33.74512,-117.89227,129
33.7487751,-117.8701299,260
33.74931,-117.8673,97
33.74772,-117.86579,399
33.7480691937,-117.864650921,520
33.74832,-117.86623,12
33.7473134,-117.8664466,304
33.7464166718,-117.869286785,1679
33.7353840865,-117.897991491,44
33.7465683406,-117.869555296,165
33.77605,-117.87009,179
33.6985918797,-117.886798382,1325
33.7035072314,-117.886212086,549
33.7157941,-117.8700031,374
33.7452607402,-117.881509736,230
33.74242,-117.86769,235
33.74733,-117.8679,277
33.7595508,-117.8442343,336
33.7481436,-117.8654351,309
33.773073,-117.866477,244
33.7478351,-117.8700925,196
33.7088436152,-117.867980971,167
33.73801,-117.91794,251
33.71257,-117.8858678,114
33.74265,-117.868,79
33.7483265095,-117.88551528,112
33.7275430213,-117.956067721,1308
33.76074,-117.952116,15
33.7499167755,-117.860823523,243
33.75074,-117.86239,102
33.6949201,-117.8856949,149
33.6949201,-117.8856949,1103
33.7696701,-117.8356251,198
33.7481449,-117.8653083,42
33.7001734489,-117.906712443,530
33.382518,-117.252249,624
33.37354,-117.25198,168
33.377694,-117.251438,169
33.3842215003,-117.243701847,210
33.3815293778,-117.251677365,26
33.37276,-117.25193,196
33.38358,-117.25112,21
33.38045,-117.25117,165
33.3613366655,-117.200488746,24
33.36205,-117.24877,143
33.3741645813,-117.251739502,252
33.384458,-117.25058,319
33.332287,-117.1620891,469
33.37375,-117.25198,152
33.332289,-117.162081,172
33.3768252787,-117.253376187,171
33.37471,-117.25092,104
33.362237,-117.206439,67
33.3777383313,-117.251154054,110
33.372252,-117.253419,29
33.381912,-117.2517,12
33.375656,-117.2529235,103
33.364495,-117.246333,56
33.362814,-117.25577,46
33.371519,-117.251996,15
33.3816055,-117.2515049,22
33.38047,-117.25205,169
33.3729412058,-117.252148296,160
33.3812746369,-117.251536623,17
33.364262,-117.245625,11
33.3631699,-117.2498,127
33.4136536,-117.158126,417
33.297085,-117.223246,355
33.3847682439,-117.251031697,17
33.382479,-117.2515951,37
33.38271,-117.25167,71
33.3752277258,-117.252288406,67
33.3659324646,-117.249534607,19
33.38235,-117.25004,119
33.2961776457,-117.222200902,265
33.381912,-117.2517,34
33.3323271607,-117.162052722,46
33.36439,-117.24988,126
33.368662,-117.25072,58
33.37523,-117.25188,25
33.376255562,-117.251723707,59
33.3734054565,-117.254219055,100
33.37021,-117.25182,25
33.3231518828,-117.235797085,157
33.3903899,-117.22322,13
38.0093040466,-122.09903717,137
37.9931475817,-122.099342144,49
37.99346,-122.10241,127
37.996819,-122.107941,194
37.994348,-122.1190118,37
37.97802,-122.03474,257
37.980899,-122.068382,341
37.97517,-122.03832,174
38.0023105331,-122.051176457,369
37.9764724503,-122.036636818,133
38.0089622518,-122.097776681,10
37.9771850244,-122.036860205,155
38.0106812,-122.0450287,22
37.97509,-122.038581,312
37.9771359,-122.0350245,986
37.98019,-122.06873,241
38.009070501,-122.098154444,16
37.9769395544,-122.031414465,57
37.9759807,-122.0394364,167
38.0140571594,-122.025161743,110
37.9786756,-122.0354019,295
37.97514,-122.03874,746
37.9773115,-122.0353266,83
38.01109,-122.10449,58
37.9822396051,-122.067045607,36
37.97665,-122.03722,382
37.9909281,-122.0731527,228
38.01207,-122.11048,111
37.9791495,-122.0581993,240
37.97802,-122.03474,226
37.99517,-122.03135,33
37.97703,-122.04238,72
37.97752,-122.03282,239
37.9826756,-122.0676444,453
37.9760687894,-122.065562857,363
37.9754379,-122.02662,275
37.9932022095,-122.101417542,113
37.97517,-122.03832,494
38.00994,-122.03898,96
38.0025431514,-122.052609622,3
37.9763722427,-122.033421321,395
37.9772061,-122.0347189,232
37.9751701,-122.0383224,340
37.97487,-122.03931,149
37.9747521132,-122.040735483,144
37.9791495,-122.0581993,162
37.98019,-122.06873,338
37.977602,-122.03313,425
37.99304,-122.10007,50
38.00891,-122.09781,13
36.978816,-121.968819,292
36.9746344996,-121.955792706,1917
36.97511,-121.95387,235
36.97864,-121.95249,1109
36.9725081723,-121.952049248,35
36.9728,-121.95027,84
36.9723332,-121.9670485,186
36.9724209,-121.9525377,197
36.9732399,-121.95025,180
36.9724209,-121.9525377,389
36.9730044,-121.9506798,57
36.9728501054,-121.96659413,96
36.9723904,-121.951687,295
36.9799364126,-121.952663172,67
36.972202301,-121.952354431,573
36.9722705,-121.951735,43
36.9720867276,-121.952011362,109
36.955698961,-121.972307228,205
36.97123,-121.96442,135
36.98806,-121.95665,270
36.9683093753,-122.007784981,757
36.9733,-121.96198,554
36.97857,-121.96933,103
36.9792,-121.96525,162
36.9885253906,-121.974441528,255
36.967859,-121.963878,92
36.968252839,-121.998134678,890
36.97857,-121.96933,5
36.9760482363,-121.963636086,198
36.9726728,-121.9523463,17
36.9733079986,-121.952636987,26
36.9720577734,-121.951969678,261
36.9789228,-121.9529029,93
36.967343595,-122.001778748,699
36.9642462469,-121.96506511,92
36.9876060486,-121.972076416,293
36.984955,-121.965135,628
36.96907,-121.96418,72
36.9719399,-121.95195,809
36.983231,-121.949517,155
36.98082,-121.9644,221
36.96262,-121.98781,368
36.98776,-121.96506,223
36.98206,-121.95515,331
36.9856718232,-121.965471542,287
36.979675293,-121.953224182,50
36.9879799,-121.9568176,166
36.9728055,-121.9521329,17
36.9734350628,-121.966383734,155
36.97415,-121.91154,287
32.8223600239,-116.530516595,64
32.8217733,-116.5292533,102
32.86603,-116.420003,183
32.8227663008,-116.530806273,20
32.8655627,-116.4204123,45
32.82103,-116.52746,3
32.8542327136,-116.595468298,21
32.82177,-116.52879,7
32.8394121677,-116.614627317,6
32.8542327136,-116.595468298,3
33.1374547,-117.1997055,35
32.73364,-116.96531,17
33.1293029785,-117.208343506,38
33.1658782959,-117.338218689,22
32.6806348914,-115.690594121,4
41.31273,-122.31121,100
41.3045531,-122.3095029,264
41.3135485679,-122.312838558,18
41.3163,-122.31521,149
41.3084561608,-122.310881806,94
41.30471,-122.30971,148
41.3107434385,-122.311180584,45
41.3105698,-122.317421,46
41.30971,-122.31145,130
41.3123432,-122.313276,293
41.3142433167,-122.313919067,96
41.3115272522,-122.31149292,106
41.3152134,-122.3144278,14
41.3105695,-122.3174179,25
41.3125712,-122.3111971,30
41.3157196045,-122.314437866,29
41.314724462,-122.314518091,60
41.301162,-122.305465,133
41.3040938508,-122.30841822,114
41.3159713745,-122.31539917,51
41.3133962452,-122.312634364,150
41.2888908386,-122.306060791,52
41.312828958,-122.313503399,83
41.3137167,-122.3131223,24
41.2726903707,-122.349596545,18
41.314898,-122.310437,50
41.3099543005,-122.316850126,30
41.3128088415,-122.313003838,10
41.3146272,-122.3139444,7
41.3102483547,-122.313744026,9
41.3151025,-122.3134982,1
41.3088797714,-122.315609153,35
41.30878,-122.315331,6
41.3143873,-122.3136309,1
41.312008,-122.315725,15
41.3133201599,-122.311851501,2
41.3125407,-122.3135022,25
41.3137979,-122.3128439,5
41.3060559,-122.3105209,2
41.30499,-122.30928,6
41.3145,-122.31,23
41.3048019409,-122.309013367,1
41.3054428101,-122.309646606,23
41.2849935453,-122.318665184,1
41.3060559,-122.3105209,1
41.3157196045,-122.314437866,1
36.80183,-118.19966,131
36.8004446518,-118.198494766,30
36.80166,-118.19955,15
36.8016343973,-118.199359361,14
36.6042463,-118.0629054,605
36.801464,-118.198994,12
36.801738,-118.1994938,6
36.602857,-118.0620158,354
36.8020362854,-118.198982239,6
36.6066411023,-118.063927872,35
36.6048199,-118.06263,140
36.9767977208,-118.254214706,14
36.6057236,-118.0636647,134
36.6034970323,-118.062651085,196
36.60497,-118.06337,130
36.6089639953,-118.064793125,86
36.6047210693,-118.062583923,254
36.6068458557,-118.064338684,51
36.6043891907,-118.063079834,247
36.60386,-118.06282,209
36.5820643,-118.0573951,29
36.6075942,-118.0641552,8
36.60225,-118.06205,38
36.6052284241,-118.063499451,20
36.6077564,-118.0645995,38
36.6058347827,-118.063226915,133
36.6056003,-118.0635234,11
36.6036071777,-118.062690735,3
36.586566,-118.057992,3
37.95414,-119.11884,140
37.955198,-119.118513,97
37.95543,-119.11894,37
37.9560436774,-119.119150147,269
37.95599,-119.11885,142
37.9583058485,-119.120398277,142
37.9472318,-119.1131841,515
38.0086410217,-119.154968262,103
37.9585200548,-119.120619893,6
37.95768,-119.12048,23
37.99039,-119.14465,2
37.99039,-119.14465,35
38.29489,-121.2439,3
38.2482764125,-121.287769675,4
38.2542800903,-121.295318604,139
38.2542800903,-121.295318604,93
38.0046376793,-121.283915676,2
38.254279,-121.295317,10
38.254279,-121.295317,22
38.2534,-121.29667,10
38.186,-121.10061,14
38.2535209656,-121.305961609,5
38.2537103818,-121.296008479,16
38.57621,-121.48323,175
38.2542800903,-121.295318604,45
38.59429,-121.48536,12
38.2542800903,-121.295318604,14
38.2527947953,-121.29466253,57
38.2542800903,-121.295318604,9
38.2504234314,-121.291885376,23
38.2542800903,-121.295318604,2
37.7831268311,-122.223999023,117
38.2535326225,-121.294353968,4
37.9772033691,-121.298080444,2
38.25343,-121.29441,3
37.6810340881,-121.027854919,11
37.647896514,-120.993517265,58
38.7070112,-122.0705446,533
37.7822891,-122.463708,15
34.5062261804,-117.90018294,19
34.5064060445,-117.901034877,25
34.4472403885,-117.851942377,4
34.5212988796,-117.988954,63
34.5214653015,-117.98538208,58
34.5060577393,-117.89755249,10
34.52141,-117.98093,451
34.5056602,-117.9095951,3
34.5802574158,-117.973495483,10
34.520934992,-117.987393737,7
34.520841,-117.983336,24
34.57836,-117.97043,17
34.5423927307,-117.974304199,57
34.53088,-117.98484,4
34.54789,-117.95702,1
34.580257,-117.972305,3
34.5367125969,-117.94316774,5
34.542186,-117.974055,5
34.5401955114,-117.975267893,2
34.5214553906,-117.979012728,32
34.5792503357,-117.960044861,7
34.5204175023,-117.980505918,26
34.5802574158,-117.973495483,4
34.0734596252,-118.40032196,13
34.5423927307,-117.974304199,2
34.5797843933,-118.111824036,6
34.58025,-117.9723,2
34.00455,-118.26009,15
34.10161,-118.30206,53
34.1463062228,-118.425396788,181
34.5798873901,-117.973342896,2
34.558143,-117.968849,2
34.0569114685,-118.24394989,573
34.5619455402,-117.906069801,1
33.7481934,-117.8664136,108
34.07318,-118.39626,49
34.4468803406,-118.510902405,46
34.5206718445,-117.985794067,4
33.76342,-117.79557,22
34.0719604,-118.0256271,6
34.21881,-119.0926,6
33.6912002563,-116.396018982,8
34.21332,-118.35861,1
34.40659,-119.54835,478
34.3954360485,-119.514018148,220
34.4219398499,-119.600189209,443
34.39856,-119.51927,47
34.3987694,-119.5187957,579
34.42152,-119.60116,127
34.4039078,-119.5341339,37
34.3983,-119.51799,268
34.3959647,-119.5138223,111
34.39659,-119.52169,288
34.3962952,-119.5131005,87
34.3959803088,-119.520957024,215
34.406684973,-119.548447094,145
34.39573,-119.52299,284
34.42161,-119.64629,226
34.421042,-119.641924,308
34.39746,-119.52062,141
34.3959247576,-119.513775945,49
34.3980825,-119.5168743,278
34.42174,-119.59949,112
34.3994258344,-119.518905804,25
34.3992,-119.51913,217
34.4064277,-119.5472823,67
34.4014015198,-119.524291992,191
34.42074,-119.6423,446
34.3962013859,-119.514108953,67
34.4216749,-119.6409957,239
34.4049219,-119.5293776,54
34.40059,-119.52085,58
34.398436,-119.5187939,67
34.3973299,-119.52077,198
34.3982887,-119.5193817,79
34.4215240479,-119.601158142,40
34.4039083,-119.5341323,34
34.42146,-119.64419,287
34.3986434937,-119.519187927,172
34.3983227,-119.5188107,186
34.406254,-119.536934,9
34.39649,-119.52181,191
34.39705,-119.52111,59
34.3986625671,-119.517463684,112
34.4211772748,-119.644830599,64
34.3974025,-119.5200039,59
34.4026385354,-119.525547682,10
34.4212394549,-119.641027451,238
34.42123,-119.64174,27
34.3965988159,-119.520721436,197
34.39734,-119.51592,85
34.4456291,-119.6260759,65
34.4038283,-119.5338388,47
33.9762855538,-118.363437653,1300
34.030029,-118.383983,117
33.9888387126,-118.353521375,601
33.9880055506,-118.362671547,535
33.9584404,-118.3941214,718
34.0044742,-118.3308015,66
33.959959497,-118.351882732,484
33.95968,-118.31648,20
34.015623307,-118.334755915,199
34.0050964355,-118.3331604,208
34.021791,-118.396617,957
33.963434,-118.3518651,998
33.9891395786,-118.353775574,231
33.96199,-118.36702,551
33.988763267,-118.334997224,154
33.9886372,-118.354468,545
33.9743356,-118.3241718,408
34.0620872,-118.3585676,29
33.9747029,-118.3575151,150
33.9985785,-118.3307743,407
33.9881427861,-118.359215753,66
33.97795,-118.37064,988
33.9769353,-118.3764884,329
33.9670954751,-118.350255409,340
34.0326985382,-118.343422988,623
33.9608934,-118.3761448,502
34.0274352,-118.387498,416
34.022997191,-118.394877166,197
34.01043,-118.33666,56
34.00574,-118.33183,279
34.02452,-118.38107,213
34.03734,-118.38892,538
34.0327911,-118.3417282,894
34.0255188,-118.3520389,90
34.0109188033,-118.336652625,109
34.0092251194,-118.338700226,132
33.95954,-118.38004,40
34.03218,-118.36887,418
34.00372,-118.33256,132
34.0218135291,-118.397776483,280
33.9769733,-118.3618315,192
34.0253611315,-118.345958349,333
33.962028,-118.367368,1226
34.0275895406,-118.390968349,250
33.9801451,-118.3088351,146
34.02523,-118.29857,423
33.96044,-118.37579,442
34.0304642241,-118.384695173,5706
34.0056190491,-118.334342957,24
33.95486,-118.39672,147
38.1372656388,-120.458245043,171
38.13792,-120.46304,96
38.1374595805,-120.459492422,177
38.1377671388,-120.464151998,307
38.13716,-120.45974,344
38.0277710416,-120.406516157,71
38.13807,-120.46525,130
38.08489,-120.5619,70
38.1363615161,-120.456409074,61
38.1366831495,-120.459852219,85
38.034635,-120.399816,141
38.0690277368,-120.539828986,82
38.136611,-120.4568397,154
38.0353045671,-120.401738548,15
38.13787,-120.46444,314
38.13731,-120.46111,8
38.068955272,-120.539771861,50
38.13798,-120.46405,247
38.1377027943,-120.463918796,117
38.0794799,-120.553806,56
38.0691350061,-120.539748492,21
38.137276,-120.461641,30
38.0691108704,-120.540100098,108
38.0914099638,-120.472554155,15
38.035113,-120.400788,40
38.07893,-120.55451,206
38.138051033,-120.464898124,49
38.1376407538,-120.463694435,65
38.137348175,-120.465278625,99
38.0663281,-120.5542289,126
38.0360004185,-120.400518982,39
38.0344,-120.40117,32
38.046333,-120.527145,22
38.1374446,-120.4649957,34
38.09724,-120.47069,37
38.09143,-120.47248,10
38.120867,-120.467255,121
38.13782,-120.46473,18
38.138467,-120.4575648,8
38.1374301,-120.464503,76
38.0756241,-120.5468631,76
38.0859909058,-120.565879822,24
38.1373100728,-120.45999974,119
38.14237,-120.45159,95
38.03467,-120.40116,29
38.1379585266,-120.463645935,33
38.035017,-120.40013,15
38.1031265259,-120.46900177,1
38.13795,-120.46364,101
38.021174,-120.399277,7
34.9237786253,-120.424895739,90
34.9529,-120.45028,70
34.94686,-120.43479,48
34.9076919556,-120.432235718,231
34.9164325,-120.4599872,294
34.924178,-120.42517,36
34.9232701,-120.4362749,61
34.9231796,-120.4323196,160
34.9141529,-120.4348329,189
34.95326,-120.41598,215
34.91543,-120.46511,49
34.9447151517,-120.435663085,233
34.9548110962,-120.428657532,34
34.9510821903,-120.438352564,58
34.86641,-120.41905,50
34.95286,-120.44641,57
34.9616723,-120.4358676,218
34.92685,-120.43665,359
34.92101,-120.439279,255
34.9527717,-120.4269685,89
34.9236269,-120.4318349,70
34.9178270322,-120.437550656,62
34.8952182662,-120.437892303,127
34.920863,-120.43357,180
34.92103,-120.43208,70
34.96251,-120.43471,54
34.95278,-120.42761,155
34.9530151,-120.4376368,111
34.97919,-120.43323,16
34.9372224043,-120.418792193,131
34.9454465018,-120.435915143,444
34.9142074657,-120.435022817,47
34.953801,-120.436036,316
34.916282,-120.437553,125
34.9117,-120.43432,8
34.931263,-120.437223,31
34.9731664112,-120.434188952,113
34.9302599,-120.43645,98
34.967234,-120.434308,62
34.99627,-120.43626,442
34.9711847393,-120.435977381,120
34.9529257,-120.4387651,27
34.9457141,-120.4357323,45
34.9583091736,-120.436172485,49
34.8652801514,-120.419197083,167
34.86546,-120.44651,414
34.9704971313,-120.57258606,163
34.8828315735,-120.435791016,137
34.96304,-120.43535,53
34.8687400818,-120.443367004,30
34.151340334,-118.823389644,220
34.1537016894,-118.828649868,18
34.151,-118.80227,1657
34.1520849,-118.8271679,405
34.1498135,-118.8233172,367
34.1723823547,-118.840843201,684
34.153641,-118.82479,801
34.155789632,-118.793210216,190
34.1487035392,-118.818459793,772
34.15164,-118.80179,317
34.1554026482,-118.794719555,464
34.17047,-118.83726,453
34.1585085369,-118.8320801,216
34.151899,-118.8062242,68
34.1588975118,-118.821090719,557
34.1554123,-118.7944058,164
34.1535356641,-118.827909753,389
34.1487389,-118.7949371,236
34.1473769983,-118.794865937,593
34.1631878018,-118.824260607,125
34.151707,-118.8017843,409
34.153499,-118.82801,232
34.1519477892,-118.827501295,432
34.1554330274,-118.825434982,28
34.163371,-118.82459,154
34.1644137509,-118.829200461,93
34.1570154,-118.7563608,157
34.0917245917,-118.817232633,1569
34.1618195,-118.8256378,89
34.1592945,-118.820334,343
34.151484,-118.804534,109
34.1635041635,-118.825316879,259
34.147919,-118.795696,107
34.1553441,-118.792614,370
34.1703894,-118.8374479,390
34.16182,-118.82564,81
34.18356,-118.78766,256
34.147736,-118.796207,257
34.1824903843,-118.923518366,54
34.1555952691,-118.792494535,181
34.1647901363,-118.827697756,128
34.1551167931,-118.788515017,102
34.1533948,-118.8278737,315
34.158954,-118.819853,747
34.1147,-118.77813,812
34.1532241794,-118.826365471,197
34.2111679,-118.8413469,59
34.1481014,-118.8169391,261
34.1533657171,-118.828788853,213
34.1528674277,-118.826014267,153
38.909815,-121.543524,49
39.0121392,-121.4286292,94
39.0188,-121.55586,13
38.9170799255,-121.606613159,6
39.0121193,-121.4286118,15
39.0103099,-121.42588,30
39.01096,-121.42382,35
39.0088272095,-121.424308777,42
38.79846,-121.72153,16
39.03655,-121.63491,40
38.9958687,-121.4740829,4
38.75116,-121.48426,16
39.0121192,-121.4286116,33
39.0121591,-121.4286467,23
39.020592409,-121.549326499,22
39.0122337793,-121.42856368,32
39.0059776306,-121.443771362,12
